username;G_totalXp;G_accuracy;G_gamesPlayed;G_headshots;G_hits;G_misses;G_kdRatio;G_suicides;G_shots;G_scorePerMinute;G_hkRatio;G_wgRatio;contracts;kills;downs;deaths;kdRatio;revives;score;scorePerMinute;timePlayed;gamesPlayed;topFive;topTen;topTwentyFive;wins;averageLifetime;wgRatio;killsPerGame;downsPerGame
icemanisaac#7156344;6465142.0;0.23483826220035553;11379.0;22631.0;40000.0;130330.0;2.7325470447540283;12963.0;170330.0;10769.19692331706;0.23764070900537634;0.04332542402671588;8009.0;73924.0;62247.0;21257.0;3.4776308980571105;2399.0;58007743.0;478.51047199994395;7273539.0;9440.0;1669.0;2355.0;4169.0;961.0;770.5020127118644;0.10180084745762712;7.83093220338983;6.593961864406779
Revolt#1360012;21978000.0;0.2702248990535736;17582.0;28215.0;91887.0;248152.0;2.8899056911468506;22197.0;340039.0;14407.482876712329;0.1642546106557377;0.0287794335115459;9989.0;91770.0;94566.0;26471.0;3.4668127384685126;2767.0;70351050.0;449.546243038048;9389608.0;11394.0;2094.0;3232.0;6172.0;931.0;824.0835527470599;0.08170967175706512;8.054239073196419;8.299631384939442
ghost#5040040;15889622.0;0.23190544545650482;18352.0;21890.0;156077.0;516943.0;1.8590589761734009;950.0;673020.0;3040.6610850158813;0.18515542397969972;0.06887532693984307;12244.0;67313.0;66804.0;34498.0;1.951214563163082;4717.0;70891569.0;275.6470108831954;15430946.0;13430.0;3403.0;5739.0;10438.0;928.0;1148.9907669396873;0.06909903201787045;5.012137006701415;4.974236783320923
heleninha S2#3078284;21978000.0;0.27942955493927;16489.0;38389.0;211441.0;545247.0;3.311861038208008;11425.0;756688.0;13463.057571253716;0.1851892945353504;0.05318697313360422;10097.0;87996.0;85330.0;23313.0;3.7745463904259426;2677.0;79602671.0;554.5345096748861;8612918.0;9038.0;1908.0;3001.0;5809.0;904.0;952.9672493914583;0.10002212878955521;9.73622482850188;9.441248063730914
Mack#4664153;21978000.0;0.2117447853088379;14219.0;33967.0;271471.0;1010596.0;1.6782459020614624;17764.0;1282067.0;3471.3068223134687;0.20093703968812668;0.14389197552570504;15390.0;73319.0;38470.0;22497.0;3.259056763123972;1665.0;73407665.0;538.4864389309006;8179333.0;8031.0;1784.0;2650.0;4651.0;905.0;1018.4700535425227;0.11268833271074585;9.129498194496326;4.790188021417009
Cook14u#4591151;21978000.0;0.15125349164009094;25597.0;19032.0;16869.0;94659.0;1.4193936586380005;83359.0;111528.0;16124.351518826044;0.19236678256650763;0.015001758018517795;24139.0;74030.0;69833.0;50474.0;1.466695724531442;5098.0;94506683.0;280.5362791616506;20212719.0;21890.0;3604.0;6534.0;13299.0;892.0;923.3768387391503;0.04074920054819552;3.3819095477386933;3.1901781635449975
ShakenB8#7117788;21978000.0;0.3214225471019745;7203.0;19692.0;1907.0;4026.0;4.428670406341553;3771.0;5933.0;493402.16380182;0.23713301702752823;0.0011106483409690406;5444.0;70870.0;72972.0;14705.0;4.819449166950017;2362.0;43513631.0;488.45591326393446;5345043.0;4998.0;1710.0;2481.0;4335.0;884.0;1069.43637454982;0.17687074829931973;14.1796718687475;14.600240096038416
TheDeathDread#9895084;13140315.0;0.15746785700321198;14550.0;18319.0;71155.0;380715.0;1.3000648021697998;20966.0;451870.0;2844.659785902392;0.19863592990978488;0.08735395189003436;19158.0;41091.0;43184.0;23341.0;1.7604644188338117;4828.0;55235381.0;359.9513920718051;9207140.0;9341.0;2229.0;3386.0;5761.0;879.0;985.6696285194305;0.09410127395353816;4.398993683759769;4.62305962958998
yeezee#8865145;21978000.0;0.0;8743.0;7693.0;0.0;0.0;1.7317490577697754;41653.0;0.0;0.0;0.1951299936588459;0.0;9950.0;38761.0;34799.0;21891.0;1.7706363345667169;2724.0;40958213.0;320.9317849161748;7657368.0;8191.0;2238.0;3320.0;5810.0;845.0;934.8514222927604;0.1031620070809425;4.73214503723599;4.248443413502625
wulver_gamingttv#7064326;14842559.0;0.25818902254104614;10264.0;21727.0;97597.0;280409.0;2.1184237003326416;6532.0;378006.0;4126.337080400941;0.2521440425210923;0.15364380358534685;7499.0;53931.0;57490.0;17624.0;3.060088515660463;3812.0;44750592.0;359.1043134076542;7477035.0;6906.0;1991.0;3048.0;5239.0;843.0;1082.6867940920938;0.12206776715899217;7.809296264118158;8.324645236026644
AA is Cheating#1235247;12461044.0;0.24241435527801514;12880.0;22762.0;124896.0;390321.0;1.8795942068099976;21665.0;515217.0;2576.8498118866682;0.20473474968069222;0.08307453416149069;8532.0;44348.0;44068.0;16221.0;2.733986807225202;3338.0;38132841.0;351.18923296395565;6514922.0;5979.0;1826.0;2675.0;4451.0;829.0;1089.6340525171433;0.13865194848636897;7.417293861849807;7.37046328817528
hustlr#3955332;15925653.0;0.16327275335788727;10573.0;11501.0;6270.0;32132.0;2.329026937484741;19550.0;38402.0;48677.05579840576;0.19043282445276022;0.008795989785302185;12515.0;56897.0;56720.0;22089.0;2.5758069627416362;3332.0;49200029.0;337.5483870525114;8745418.0;9022.0;2092.0;3328.0;5745.0;826.0;969.3436045222788;0.09155397916204833;6.30647306583906;6.286854356018621
Soy sauce#5361659;21978000.0;0.2129579782485962;8481.0;15504.0;25296.0;93488.0;2.3814079761505127;8272.0;118784.0;9989.803252197455;0.24813943438805397;0.041622450182761464;5883.0;49044.0;50091.0;16688.0;2.938878235858102;3570.0;42276186.0;370.14754558859687;6852865.0;6574.0;1865.0;2870.0;4858.0;823.0;1042.4193793732886;0.12519014298752662;7.460298144204442;7.6195619105567385
heelu#8197578;16409018.0;0.19520187377929688;14260.0;17170.0;97151.0;400544.0;1.2775907516479492;17330.0;497695.0;3164.896777829507;0.20384903061890797;0.0723702664796634;11381.0;37645.0;33753.0;22902.0;1.643742904549821;3312.0;40531283.0;289.5383594036208;8399153.0;9165.0;1815.0;2771.0;5415.0;817.0;916.4378614293508;0.08914348063284233;4.107474086197491;3.6828150572831424
DashClo#7846311;20155712.0;0.22775286436080933;11300.0;10878.0;13562.0;45985.0;2.0953986644744873;2579.0;59547.0;30669.09219331745;0.19889563373071015;0.007168141592920354;6805.0;45423.0;45350.0;19924.0;2.279813290503915;3366.0;37615555.0;236.5399646971748;9541446.0;7828.0;2543.0;3870.0;5900.0;809.0;1218.886816555953;0.10334695963208994;5.802631578947368;5.79330608073582
nagytisztelettel#2956536;21978000.0;0.23246097564697266;13163.0;21869.0;205015.0;676918.0;1.2158290147781372;20880.0;881933.0;2509.6993824665933;0.22567695863947826;0.090177011319608;19200.0;31026.0;32972.0;18780.0;1.652076677316294;4739.0;39185056.0;242.80384284476347;9683139.0;8329.0;2574.0;3744.0;5951.0;808.0;1162.5812222355626;0.09701044543162445;3.725057029655421;3.958698523232081
kellymanjaro#1579412;9324387.0;0.17647582292556763;9817.0;16423.0;91211.0;425636.0;2.7971739768981934;19801.0;516847.0;4033.64355788618;0.19847485074807242;0.0726291127635734;4540.0;19898.0;20243.0;6302.0;3.1574103459219294;1879.0;20834395.0;307.406899187233;4066479.0;3415.0;1628.0;2237.0;2949.0;804.0;1190.7698389458271;0.23543191800878477;5.826647144948756;5.927672035139092
Energizeed#3985043;5738238.0;0.23100771009922028;7355.0;16044.0;102381.0;340812.0;3.0156943798065186;9704.0;443193.0;2949.5224798751;0.1983287183544304;0.13297076818490822;5581.0;46574.0;44192.0;10531.0;4.422561959927832;1939.0;38177351.0;409.42256652550606;5594809.0;4465.0;1738.0;2578.0;3833.0;787.0;1253.0367301231802;0.17625979843225084;10.43090705487122;9.897424412094065
JOE SQRL#8523660;10997117.0;0.31773149967193604;6890.0;14321.0;53173.0;114179.0;1.459222435951233;12980.0;167352.0;2743.9079951311187;0.23582590939779668;0.1076923076923077;6650.0;31261.0;31756.0;12813.0;2.4397877156013426;1854.0;27298294.0;348.10956827677757;4705121.0;4200.0;1513.0;2108.0;3295.0;774.0;1120.2669047619047;0.18428571428571427;7.443095238095238;7.560952380952381
twitch lil2pacッ#9802649;7850664.0;0.2809779942035675;13468.0;23744.0;112852.0;288788.0;1.7090250253677368;28707.0;401640.0;3217.964367806554;0.2149634243499674;0.08694683694683694;10619.0;52335.0;50678.0;21584.0;2.4247127501853223;3848.0;51905527.0;344.5263284008479;9039459.0;8926.0;2021.0;3206.0;5990.0;762.0;1012.7110687878109;0.08536858615281201;5.8632086040779745;5.67757114048846
inept#8166374;10641196.0;0.1614808440208435;7127.0;11067.0;55775.0;289622.0;1.730767011642456;14825.0;345397.0;4984.542694886511;0.18138757314015047;0.0840465834151817;9879.0;32085.0;32958.0;16931.0;1.8950445927588446;3291.0;38472701.0;388.0589488109826;5948483.0;5472.0;1747.0;2501.0;3577.0;760.0;1087.076571637427;0.1388888888888889;5.863486842105263;6.0230263157894735
Mystic-#1990720;6945204.0;0.16276881098747253;22204.0;16443.0;49275.0;253455.0;1.5930670499801636;31974.0;302730.0;6658.442526370914;0.17774102539157505;0.028238155287335615;11439.0;75141.0;66706.0;36970.0;2.032485799296727;3342.0;68583266.0;327.3168455629314;12571904.0;16937.0;1911.0;3056.0;6081.0;753.0;742.2745468500915;0.044458877014819626;4.436499970478834;3.938477888646159
T zone#5619245;18081316.0;0.22209127247333527;11747.0;13307.0;10930.0;38284.0;1.770702838897705;15395.0;49214.0;31641.597882931135;0.22092173855297673;0.010641014727164383;11318.0;47870.0;44207.0;25235.0;1.8969684961363187;3907.0;52921969.0;344.3320746320028;9221674.0;8784.0;2077.0;3228.0;5972.0;750.0;1049.8262750455374;0.08538251366120218;5.449681238615665;5.032673041894354
mrhaannn#7209929;5285289.0;0.1833329200744629;9984.0;16213.0;51956.0;231441.0;2.2697460651397705;7035.0;283397.0;8794.149053018196;0.21083499135229328;0.03976362179487179;9587.0;46970.0;47259.0;17318.0;2.712206952303961;3694.0;41584624.0;350.6619772645982;7115335.0;6660.0;1780.0;2696.0;4693.0;754.0;1068.3686186186187;0.11321321321321322;7.0525525525525525;7.095945945945946
MaxNL#7268123;20507426.0;0.17876692116260529;11526.0;16271.0;113719.0;522411.0;1.4088224172592163;14178.0;636130.0;4982.090412481331;0.21587592209308495;0.04624327607149054;11521.0;41239.0;41668.0;22537.0;1.8298353818165682;3849.0;35976691.0;264.22244464472533;8169637.0;7608.0;1858.0;2840.0;4868.0;827.0;1073.8218980021031;0.10870136698212408;5.420478443743428;5.476866456361725
flemys#5202424;21624369.0;0.2755555510520935;18355.0;46548.0;425827.0;1119513.0;2.9205162525177;12199.0;1545340.0;2187.959328353362;0.178880784572935;0.2712067556524108;7061.0;54367.0;48245.0;12143.0;4.4772296796508275;1971.0;42685723.0;475.56031274927915;5385528.0;5344.0;1417.0;2022.0;3270.0;758.0;1007.7709580838323;0.14184131736526945;10.173465568862275;9.027881736526947
s1mple#9853606;13203643.0;0.22611132264137268;11187.0;15425.0;109122.0;373481.0;1.5222957134246826;8658.0;482603.0;4304.405225825064;0.1995730366153448;0.07526593367301332;7904.0;40518.0;40576.0;19550.0;2.072531969309463;3351.0;38987636.0;312.50810374070596;7485432.0;7338.0;1790.0;2807.0;4996.0;706.0;1020.0915780866721;0.09621150177159989;5.521668029435814;5.529572090487871
mussee1#6257754;15939546.0;0.2765989303588867;18752.0;34854.0;103812.0;271504.0;2.163090229034424;28065.0;375316.0;9092.419922895162;0.19791264451359394;0.05002133105802048;16153.0;117823.0;117540.0;37869.0;3.1113311679738045;4799.0;111535289.0;530.0665589390491;12625051.0;12983.0;2215.0;3832.0;8395.0;701.0;972.4294076869753;0.053993684048370946;9.075175229145806;9.053377493645536
reid_ddd#2002810;11129367.0;0.2281871736049652;12288.0;26109.0;334550.0;1131571.0;2.9925272464752197;9306.0;1466121.0;1247.4266296856003;0.1671724932769881;0.3142903645833333;5315.0;33387.0;33149.0;9024.0;3.6998005319148937;2071.0;29204496.0;376.04195226719247;4659772.0;4243.0;1413.0;2003.0;3071.0;707.0;1098.2257836436484;0.16662738628329013;7.868724958755598;7.8126325712938955
marlijuissi#8130423;21978000.0;0.2235458940267563;7235.0;11188.0;17545.0;60940.0;2.496830701828003;23742.0;78485.0;15585.40738907548;0.2290604590217636;0.024464409122322044;8423.0;39455.0;40465.0;14140.0;2.79031117397454;3000.0;34272423.0;336.22131746207964;6116047.0;6170.0;1756.0;2669.0;4368.0;695.0;991.2555915721232;0.1126418152350081;6.394651539708266;6.558346839546191
Da joker#9417385;18322263.0;0.1794126182794571;17379.0;24831.0;140622.0;643169.0;1.490259051322937;24273.0;783791.0;1409.7933724559937;0.15643939871224627;0.18746763335059555;8908.0;46332.0;47144.0;22124.0;2.0941963478575305;5418.0;47743669.0;307.6626470465356;9310913.0;8700.0;2180.0;3597.0;6574.0;733.0;1070.2198850574712;0.0842528735632184;5.32551724137931;5.418850574712644
OHeyItsMike#4652848;21978000.0;0.0;4098.0;12247.0;0.0;0.0;2.517305850982666;8923.0;0.0;0.0;0.3250783033391729;0.0;6105.0;31837.0;33614.0;12239.0;2.6012746139390472;1315.0;30075425.0;524.3043368609941;3441752.0;2819.0;1296.0;1743.0;2544.0;686.0;1220.912380276694;0.2433487052146151;11.293721177722597;11.92408655551614
trav3rse#2241205;11336426.0;0.22850073873996735;10871.0;18990.0;56702.0;191446.0;2.664823293685913;12781.0;248148.0;10595.572818665663;0.20963041462445356;0.04277435378530034;7713.0;68032.0;69806.0;21271.0;3.1983451647783365;2546.0;52929216.0;396.64223721625416;8006593.0;7914.0;1712.0;2776.0;5372.0;685.0;1011.6998989133182;0.08655547131665403;8.596411422795047;8.820571139752337
havoc-#4651694;15671459.0;0.1621021330356598;6325.0;9283.0;12187.0;62994.0;1.7007814645767212;1838.0;75181.0;10789.212902633226;0.27694740296548226;0.04;7005.0;27582.0;26879.0;13632.0;2.0233274647887325;2279.0;30702934.0;311.90371934192234;5906233.0;5543.0;1759.0;2599.0;4133.0;686.0;1065.5300378856216;0.12375969691502796;4.976005773047087;4.8491791448674
HXSTLE#1649188;14254540.0;0.24065899848937988;17889.0;36459.0;239577.0;755927.0;1.7696884870529175;20172.0;995504.0;3217.5294446477683;0.16955623971054662;0.12683772150483538;10814.0;63578.0;65896.0;22594.0;2.8139329025404973;3349.0;63494790.0;438.7658266663672;8682735.0;8482.0;1897.0;3085.0;5859.0;708.0;1023.6659985852393;0.08347087950954964;7.495637821268569;7.768922423956614
iOneFenix#9488756;15513105.0;0.22291651368141174;9879.0;12839.0;76486.0;266629.0;1.725898265838623;1065.0;343115.0;4690.535375552858;0.18902843008789624;0.06893410264196781;7577.0;43835.0;44719.0;18735.0;2.3397384574326128;3420.0;45156884.0;304.3195261021758;8903185.0;8065.0;2285.0;3750.0;6207.0;681.0;1103.9287042777432;0.08443893366398016;5.43521388716677;5.544823310601364
slyder15#4447102;11997788.0;0.15278635919094086;14810.0;16876.0;69976.0;388023.0;1.4259612560272217;38394.0;457999.0;6487.9635742849205;0.2093251138040957;0.0488183659689399;13648.0;43365.0;40857.0;25134.0;1.7253521126760563;4282.0;60514423.0;328.92188255015134;11038686.0;11734.0;2269.0;3849.0;7140.0;674.0;940.7436509289245;0.057439918186466675;3.695670700528379;3.4819328447247315
ToxicRaptor#1279068;21978000.0;0.19856685400009155;14992.0;25868.0;60492.0;244151.0;1.3489938974380493;45874.0;304643.0;5938.147287791153;0.2479796769400374;0.04462379935965848;8874.0;29380.0;28041.0;16635.0;1.7661556958220619;2437.0;33648609.0;310.9387411496615;6492972.0;6341.0;1656.0;2497.0;4265.0;674.0;1023.9665667875729;0.10629238290490459;4.63333859012774;4.422173158807759
cornberry26#8321010;15769624.0;0.1958569586277008;6724.0;9383.0;39379.0;161681.0;1.6127251386642456;4115.0;201060.0;6836.627414214805;0.24147515248217824;0.03985722784057109;5694.0;25435.0;25556.0;11204.0;2.2701713673687967;2259.0;25589328.0;296.75822267424564;5173773.0;3744.0;1541.0;2303.0;3695.0;665.0;1381.8838141025642;0.17761752136752137;6.7935363247863245;6.825854700854701
Abbs#5933748;10807941.0;0.14445146918296814;11288.0;14146.0;686.0;4063.0;2.553746223449707;44252.0;4749.0;275637.49343275995;0.2277865447167563;0.003809355067328136;8118.0;49019.0;47023.0;20810.0;2.3555502162421913;4094.0;49185048.0;329.22247746951757;8963856.0;9887.0;1943.0;3156.0;5747.0;662.0;906.6305249317286;0.06695660968949126;4.957924547385455;4.756043289167594
specter#1615280;13373642.0;0.20431110262870789;14185.0;36764.0;165445.0;644325.0;2.6516590118408203;12635.0;809770.0;2516.164803102718;0.23326819116266084;0.09221008107155446;9020.0;55711.0;58739.0;18322.0;3.040661499836262;3307.0;43502539.0;376.81152612176453;6926944.0;5840.0;1716.0;2482.0;3980.0;787.0;1186.1205479452055;0.13476027397260273;9.539554794520548;10.05804794520548
Gyrodabest#8413713;8876426.0;0.0;2999.0;7266.0;0.0;0.0;4.993790626525879;9991.0;0.0;0.0;0.19641022868573282;0.0;3330.0;34797.0;35852.0;6581.0;5.287494301777845;904.0;23715224.0;547.8118877406255;2597449.0;2434.0;998.0;1243.0;1763.0;648.0;1067.1524239934265;0.26622843056696793;14.2962202136401;14.729663105998357
ComradeGrisha#6651832;21978000.0;0.16430124640464783;13433.0;11633.0;7027.0;35742.0;1.6936123371124268;17135.0;42769.0;47912.40481623004;0.22488787503866378;0.005508821558847614;8004.0;46847.0;43370.0;25652.0;1.8262513644160299;3520.0;54003620.0;296.2079423201126;10938995.0;10021.0;2281.0;3702.0;6525.0;653.0;1091.6071250374214;0.065163157369524;4.674882746232911;4.327911386089212
itz essdoubleu#9690132;21978000.0;0.09382759779691696;22471.0;12190.0;529.0;5109.0;1.2669432163238525;35853.0;5638.0;326432.35766102443;0.1856194420757705;0.0035156423835165326;18704.0;63250.0;60062.0;48127.0;1.31423109688948;4420.0;94708716.0;347.9014607455475;16333714.0;17948.0;2442.0;4327.0;9545.0;826.0;910.0576108758636;0.046021840873634944;3.5240695342099397;3.3464452863828837
icam#8221282;21978000.0;0.22040177881717682;18305.0;31834.0;19035.0;67330.0;2.8792853355407715;8842.0;86365.0;32357.559750673816;0.22833984865330129;0.012947282163343348;9160.0;63410.0;62696.0;23647.0;2.681524083393242;3514.0;59561035.0;357.1555596509179;10005898.0;10123.0;2113.0;3685.0;6836.0;638.0;988.4320853501927;0.06302479502123877;6.263953373505878;6.193420922651388
Randymarshcod#3857894;17293656.0;0.1341390162706375;12227.0;27000.0;156568.0;1010639.0;2.309952974319458;11362.0;1167207.0;1886.1792956778638;0.14439043172739086;0.160873476731823;13345.0;49246.0;44127.0;13435.0;3.665500558243394;2488.0;43834906.0;400.09716992369067;6573639.0;5224.0;1806.0;2346.0;3144.0;892.0;1258.353560490046;0.17075038284839203;9.42687595712098;8.44697549770291
jayhawk#5140064;13634645.0;0.20722277462482452;11296.0;17436.0;115828.0;443126.0;1.500889539718628;9378.0;558954.0;2722.7597363295217;0.21306026687521384;0.07276912181303116;9010.0;39537.0;39850.0;19708.0;2.006139638725391;3296.0;36669300.0;286.39500146441475;7682250.0;6339.0;1744.0;2762.0;5008.0;637.0;1211.9025082820633;0.10048903612557186;6.237103644107903;6.286480517431771
boombayea90#1027657;21978000.0;0.15453225374221802;14426.0;19149.0;52549.0;287503.0;1.8972458839416504;1026.0;340052.0;6633.305585066387;0.22878956234990502;0.04949396922223763;8061.0;54068.0;46262.0;23609.0;2.290143589309162;3439.0;53849295.0;328.2492170579667;9843002.0;9670.0;1871.0;3193.0;6238.0;633.0;1017.8905894519131;0.06546018614270942;5.591313340227508;4.784074457083764
bangz_ttv#1448817;2785048.0;0.25544920563697815;7283.0;13884.0;154124.0;449221.0;1.7792346477508545;7388.0;603345.0;1307.8363012404984;0.18141431035383893;0.2261430729095153;5008.0;22532.0;23275.0;9276.0;2.4290642518326866;2293.0;23367604.0;307.8664721169143;4554105.0;3476.0;1421.0;2029.0;3157.0;630.0;1310.1567894131185;0.1812428078250863;6.482163406214039;6.695914844649022
f95-#8635503;21978000.0;0.1849331110715866;12742.0;12846.0;94479.0;416403.0;1.3035030364990234;24550.0;510882.0;4487.25518405657;0.16408016247078208;0.057447810390833465;11841.0;44059.0;43113.0;23119.0;1.9057485185345386;3147.0;45970874.0;347.5669565901132;7935888.0;7765.0;1713.0;2635.0;5037.0;637.0;1022.0074694140374;0.08203477141017386;5.674050225370251;5.552221506761107
AO4SHO#3662842;19479624.0;0.21052157878875732;16807.0;19825.0;23422.0;87835.0;2.0926196575164795;18406.0;111257.0;29757.39926866289;0.21323394964129372;0.010174332123519961;10120.0;40441.0;43186.0;20940.0;1.931279847182426;3626.0;50401436.0;309.1190654075875;9782917.0;8360.0;2227.0;3732.0;6623.0;637.0;1170.2053827751197;0.07619617224880383;4.83744019138756;5.16578947368421
zDuTy69#3569092;10093223.0;0.214430034160614;15282.0;26979.0;57413.0;210334.0;2.204054832458496;27120.0;267747.0;13825.76909834167;0.23635105301888776;0.019434628975265017;9375.0;62250.0;60825.0;25502.0;2.4409850207826835;3675.0;54493050.0;347.4455299044764;9410347.0;9977.0;1723.0;2931.0;6149.0;628.0;943.2040693595269;0.06294477297784905;6.239350506164177;6.096522000601383
PROMachine55#5833017;12145500.0;0.20334407687187195;14472.0;31321.0;183042.0;717117.0;1.9426653385162354;18231.0;900159.0;3080.788715527295;0.17835036870426785;0.11670812603648424;9694.0;64440.0;65702.0;23841.0;2.7029067572668932;5196.0;50006001.0;341.35528864269764;8789552.0;8683.0;1864.0;3129.0;6555.0;630.0;1012.2713347921225;0.0725555683519521;7.421398134285385;7.566739606126915
